datetime,temperature,feels_like,dew_point,humidity,wind_speed,precipitation_cm
2025/04/12 06:30,25.15,25.360046,12.8,46.25434,4.5891175,0.13
2025/04/12 12:30,20.5,20.51118,13.25,63.14114,7.0223074,0.0
2025/04/12 18:30,14.3,14.229275,11.75,84.65439,4.2021422,0.0
2025/04/13 00:30,14.3,13.806919,10.7,78.96513,4.8899083,0.0
2025/04/13 06:30,28.15,27.589495,10.9,34.198826,6.297428,0.0
2025/04/13 12:30,24.05,25.24687,14.75,56.069202,2.5772078,0.0
2025/04/13 18:30,17.35,17.297348,11.15,66.94821,2.7943513,0.0
2025/04/14 00:30,18.85,18.91964,12.1,64.8738,3.9966483,0.0
2025/04/14 06:30,28.3,28.691795,14.3,42.365196,8.187527,0.0
2025/04/14 12:30,24.45,27.011202,17.8,66.479965,1.781909,0.0
2025/04/14 18:30,17.85,19.22098,14.8,82.34748,1.5379207,0.0
2025/04/15 00:30,19.05,20.256403,14.65,75.64877,2.2768397,0.0
2025/04/15 06:30,28.55,29.41504,14.45,42.16086,4.060985,0.0
2025/04/15 12:30,25.2,27.981747,18.7,67.2619,3.0811036,0.030000001
2025/04/15 18:30,18.9,20.217012,15.15,78.85825,2.8174455,0.0
2025/04/16 00:30,18.95,20.239393,15.35,79.62853,3.536439,0.0
2025/04/16 06:30,29.65,31.074062,15.7,42.872845,3.494968,0.0
2025/04/16 12:30,25.55,28.474083,18.9,66.705025,2.7475805,0.02
2025/04/16 18:30,19.4,21.105953,15.65,78.9301,1.484318,0.0
2025/04/17 00:30,18.95,20.660141,16.0,83.01083,2.4149535,0.0
2025/04/17 06:30,29.65,31.33242,16.9,46.277992,5.0911684,0.02
2025/04/17 12:30,26.05,29.090652,18.95,64.95974,2.1068459,0.0
2025/04/17 18:30,19.15,20.447702,15.1,77.38907,2.8174455,0.0
2025/04/18 00:30,21.45,23.261286,16.75,74.60194,3.8268526,0.0
2025/04/18 06:30,30.95,33.13523,17.7,45.181824,5.414979,0.0
2025/04/18 12:30,26.75,29.785854,19.75,65.51234,4.7928696,0.0
2025/04/18 18:30,18.8,19.452087,13.7,72.25468,3.710795,0.0
2025/04/19 00:30,20.6,21.209444,14.4,67.617615,5.728979,0.0
2025/04/19 06:30,28.5,30.065113,16.9,49.461464,5.904439,0.0
2025/04/19 12:30,24.85,28.0527,19.25,71.07784,1.9881649,0.0
2025/04/19 18:30,18.8,18.32833,10.95,60.313175,5.2478566,0.0
2025/04/20 00:30,17.85,16.700253,14.3,79.73183,17.54977,2.21
2025/04/20 06:30,31.0,29.63935,12.05,31.310879,13.638489,0.66999996
2025/04/20 12:30,24.05,25.675932,17.5,66.81812,7.289444,0.01
2025/04/20 18:30,19.9,18.812124,10.9,56.136738,9.3669195,0.0
2025/04/21 00:30,20.55,19.871826,11.5,56.113678,7.814986,0.0
2025/04/21 06:30,32.5,31.286453,9.35,24.028255,7.5363917,0.0
2025/04/21 12:30,26.9,28.733906,16.9,54.30939,4.072935,0.0
2025/04/21 18:30,19.7,18.645977,10.75,56.273365,8.827344,0.0
2025/04/22 00:30,17.15,17.13324,12.65,74.84549,5.8298883,0.0
2025/04/22 06:30,33.05,31.907894,9.65,23.769682,9.565437,0.0
2025/04/22 12:30,26.6,27.428106,14.5,47.407696,4.452954,0.0
2025/04/22 18:30,20.75,19.129519,5.45,36.79378,3.4152596,0.0
2025/04/23 00:30,18.45,17.887133,9.3,55.211407,2.6208394,0.0
2025/04/23 06:30,32.3,31.223263,9.05,23.815237,8.338489,0.0
2025/04/23 12:30,27.3,27.547789,11.8,38.14629,2.1674871,0.0
2025/04/23 18:30,16.35,14.764654,7.05,54.11267,5.6835546,0.0
2025/04/24 00:30,15.4,14.426178,9.05,65.8686,4.9785542,0.0
2025/04/24 06:30,32.65,30.727425,6.15,19.159975,9.54679,0.0
2025/04/24 12:30,27.5,27.439034,10.15,33.790295,1.0495713,0.0
2025/04/24 18:30,18.9,16.608309,1.85,32.027786,3.219938,0.0
2025/04/25 00:30,16.45,14.9234295,6.8,52.855686,4.8733153,0.0
2025/04/25 06:30,33.25,30.766281,3.55,15.453459,9.292255,0.0
2025/04/25 12:30,27.05,26.396952,10.25,34.926067,5.0432134,0.0
2025/04/25 18:30,17.65,15.744246,3.95,40.194874,3.244996,0.0
